property_url,property_id,address,street_name,apartment,city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,price_per_unit,living_space,land_space,land_space_unit,broker_id,property_type,property_status,year_build,total_num_units,listing_age,RunDate,agency_name,agent_name,agent_phone,is_owned_by_zillow
https://www.zillow.com/homedetails/3720-N-Schmidt-Cir-Wasilla-AK-99623/2077677903_zpid/,2077677903,"3720 N Schmidt Cir, Wasilla, AK 99623",N Schmidt Cir,,Wasilla,AK,61.62239,-149.63455,99623,125000.0,,,,,5.0,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Elite Real Estate Group Palmer,,,0
https://www.zillow.com/homedetails/11796-W-Ballyshannon-Dr-Wasilla-AK-99623/2077334892_zpid/,2077334892,"11796 W Ballyshannon Dr, Wasilla, AK 99623",W Ballyshannon Dr,,Wasilla,AK,61.622925,-149.74695,99623,54500.0,,,,,1.23,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Elite Real Estate Group Wasilla,,,0
https://www.zillow.com/homedetails/7528-W-Overview-Cir-Wasilla-AK-99623/2067085157_zpid/,2067085157,"7528 W Overview Cir, Wasilla, AK 99623",W Overview Cir,,Wasilla,AK,61.50493,-149.63808,99623,149900.0,,,,,1.16,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic of the Valley,,,0
https://www.zillow.com/homedetails/3931-S-Vine-Rd-Wasilla-AK-99623/2067098335_zpid/,2067098335,"3931 S Vine Rd, Wasilla, AK 99623",S Vine Rd,,Wasilla,AK,61.537617,-149.6006,99623,34900.0,,,,,0.92,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Alaska Realty & Investments,,,0
https://www.zillow.com/homedetails/5464-W-Northland-Dr-Wasilla-AK-99623/2067154623_zpid/,2067154623,"5464 W Northland Dr, Wasilla, AK 99623",W Northland Dr,,Wasilla,AK,61.656403,-149.58836,99623,65000.0,,,,,5.63,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/7481-S-Territorial-Dr-Wasilla-AK-99623/219481697_zpid/,219481697,"7481 S Territorial Dr, Wasilla, AK 99623",S Territorial Dr,,Wasilla,AK,61.495533,-149.61827,99623,399000.0,5.0,3.0,181.0,2200.0,0.46,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate Mat Su,,,0
https://www.zillow.com/homedetails/4055-S-Country-Dr-Wasilla-AK-99623/2067263469_zpid/,2067263469,"4055 S Country Dr, Wasilla, AK 99623",S Country Dr,,Wasilla,AK,61.536766,-149.56892,99623,120000.0,,,,,2.35,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic Properties,,,0
https://www.zillow.com/homedetails/6974-W-Bruns-Dr-Wasilla-AK-99623/2067319656_zpid/,2067319656,"6974 W Bruns Dr, Wasilla, AK 99623",W Bruns Dr,,Wasilla,AK,61.567383,-149.62555,99623,409000.0,3.0,3.0,241.0,1696.0,0.9225,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/5291-W-Sunrise-Rd-Wasilla-AK-99623/2067375628_zpid/,2067375628,"5291 W Sunrise Rd, Wasilla, AK 99623",W Sunrise Rd,,Wasilla,AK,61.65122,-149.5742,99623,100000.0,,,,,3.01,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Valley Market Real Estate,,,0
https://www.zillow.com/homedetails/9574-Jennings-Wasilla-AK-99623/2067023766_zpid/,2067023766,"9574 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9394,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/4720-W-Yundt-Dr-Wasilla-AK-99623/2103250760_zpid/,2103250760,"4720 W Yundt Dr, Wasilla, AK 99623",W Yundt Dr,,Wasilla,AK,,,99623,510850.0,3.0,2.0,157.0,3242.0,1.0,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/5500-W-Limberlost-Ave-Wasilla-AK-99623/90699484_zpid/,90699484,"5500 W Limberlost Ave, Wasilla, AK 99623",W Limberlost Ave,,Wasilla,AK,61.546932,-149.58762,99623,200000.0,3.0,3.0,148.0,1344.0,0.46,acres,,MANUFACTURED,PENDING,,,-1,2022-04-24 07:34:15,Jack White Real Estate Mat Su,,,0
https://www.zillow.com/homedetails/9634-Jennings-Wasilla-AK-99623/2067024793_zpid/,2067024793,"9634 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9233,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9746-Jennings-Wasilla-AK-99623/2067024790_zpid/,2067024790,"9746 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9183,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9786-Jennings-Wasilla-AK-99623/2067024792_zpid/,2067024792,"9786 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9183,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9680-Jennings-Wasilla-AK-99623/2067024791_zpid/,2067024791,"9680 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9188,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9613-Jennings-Wasilla-AK-99623/2067050902_zpid/,2067050902,"9613 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,90000.0,,,,,2.5455,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/7188-S-Hayfield-Rd-Wasilla-AK-99623/2085784889_zpid/,2085784889,"7188 S Hayfield Rd, Wasilla, AK 99623",S Hayfield Rd,,Wasilla,AK,61.496758,-149.60037,99623,749950.0,4.0,3.0,345.0,2172.0,1.28,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9806-Jennings-Wasilla-AK-99623/2067025403_zpid/,2067025403,"9806 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,85000.0,,,,,1.0544,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9641-Jennings-Wasilla-AK-99623/2067068569_zpid/,2067068569,"9641 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9183,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9663-Jennings-Wasilla-AK-99623/2067051310_zpid/,2067051310,"9663 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,1.1038,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/L17-B2-E-73rd-Ave-Anchorage-AK-99587/2078053611_zpid/,2078053611,"L17-B2 E 73rd Ave, Anchorage, AK 99587",-B2 E 73rd Ave,,Anchorage,AK,61.15461,-149.84612,99587,75000.0,,,,,0.2775,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/9725-Jennings-Wasilla-AK-99623/2067051309_zpid/,2067051309,"9725 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,1.1038,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/L25-B2-East-St-73-Anchorage-AK-99507/2078899657_zpid/,2078899657,"L25-B2 East St #73, Anchorage, AK 99507",-B2 East St #73,,Anchorage,AK,61.154762,-149.84885,99507,77550.0,,,,,0.347,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/9757-Jennings-Wasilla-AK-99623/2067051308_zpid/,2067051308,"9757 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,80000.0,,,,,0.9185,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/0-Brayton-Dr-Anchorage-AK-99507/2076490574_zpid/,2076490574,"0 Brayton Dr, Anchorage, AK 99507",Brayton Dr,,Anchorage,AK,61.160557,-149.8551,99507,2250000.0,,,,,6.0246,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Commercial,,,0
https://www.zillow.com/homedetails/9781-Jennings-Wasilla-AK-99623/2067051311_zpid/,2067051311,"9781 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,85000.0,,,,,1.0061,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/528-Coastal-Pl-3-Anchorage-AK-99501/2079067852_zpid/,2079067852,"528 Coastal Pl #3, Anchorage, AK 99501",Coastal Pl #3,,Anchorage,AK,61.217182,-149.90523,99501,1049000.0,3.0,3.0,476.0,2200.0,0.2552,acres,,CONDO,PENDING,,,-1,2022-04-24 07:34:15,"Firebird Realty, LLC",,,0
https://www.zillow.com/homedetails/9809-Jennings-Wasilla-AK-99623/2067051423_zpid/,2067051423,"9809 Jennings, Wasilla, AK 99623",Jennings,,Wasilla,AK,,,99623,85000.0,,,,,1.1038,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/L1-B2-S-Buoyant-Dr-Wasilla-AK-99623/2071343685_zpid/,2071343685,"L1-B2 S Buoyant Dr, Wasilla, AK 99623",-B2 S Buoyant Dr,,Wasilla,AK,61.5466,-149.84311,99623,44900.0,,,,,1.17,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate,,,0
https://www.zillow.com/homedetails/3699-S-Mink-St-Wasilla-AK-99623/219479849_zpid/,219479849,"3699 S Mink St, Wasilla, AK 99623",S Mink St,,Wasilla,AK,61.54049,-149.82349,99623,250000.0,3.0,3.0,109.0,2274.0,0.52,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,EXP Realty LLC - Midtown Anchorage,,,0
https://www.zillow.com/homedetails/13915-S-Cameo-Dr-Wasilla-AK-99623/219460089_zpid/,219460089,"13915 S Cameo Dr, Wasilla, AK 99623",S Cameo Dr,,Wasilla,AK,61.41358,-149.91632,99623,399000.0,,,,,157.11,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Coldwell Banker Endeavor Realty,,,0
https://www.zillow.com/homedetails/1775-N-Birdsell-Dr-Wasilla-AK-99623/219477156_zpid/,219477156,"1775 N Birdsell Dr, Wasilla, AK 99623",N Birdsell Dr,,Wasilla,AK,61.59811,-149.62582,99623,275000.0,2.0,2.0,224.0,1226.0,0.76,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/8269-S-Foxworth-Dr-Wasilla-AK-99623/90690874_zpid/,90690874,"8269 S Foxworth Dr, Wasilla, AK 99623",S Foxworth Dr,,Wasilla,AK,61.48523,-149.70267,99623,295000.0,2.0,2.0,125.0,2352.0,0.92,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Valley Views Realty,,,0
https://www.zillow.com/homedetails/6831-W-Leopold-Loop-Wasilla-AK-99623/2067487881_zpid/,2067487881,"6831 W Leopold Loop, Wasilla, AK 99623",W Leopold Loop,,Wasilla,AK,61.523357,-149.62244,99623,35000.0,,,,,0.61,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate Mat Su,,,0
https://www.zillow.com/homedetails/15089-W-Big-Lake-Lodge-Rd-Wasilla-AK-99623/127128943_zpid/,127128943,"15089 W Big Lake Lodge Rd, Wasilla, AK 99623",W Big Lake Lodge Rd,,Wasilla,AK,61.542233,-149.82675,99623,685000.0,3.0,3.0,189.0,3617.0,2.99,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/4471-S-Eider-Cir-Wasilla-AK-99623/2067536595_zpid/,2067536595,"4471 S Eider Cir, Wasilla, AK 99623",S Eider Cir,,Wasilla,AK,61.5319,-149.66644,99623,34000.0,,,,,1.31,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,The Kristan Cole Team Branch Office Keller Williams Realty - Alaska Group,,,0
https://www.zillow.com/homedetails/L11-B-Shampine-1-Wasilla-AK-99623/2067618782_zpid/,2067618782,"L11 B Shampine #1, Wasilla, AK 99623",B Shampine #1,,Wasilla,AK,,,99623,57000.0,,,,,1.67,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,"Anchortown Realty, LLC",,,0
https://www.zillow.com/homedetails/9241-S-Knik-Goose-Bay-Rd-Wasilla-AK-99623/245845313_zpid/,245845313,"9241 S Knik Goose Bay Rd, Wasilla, AK 99623",S Knik Goose Bay Rd,,Wasilla,AK,61.473896,-149.71208,99623,600000.0,,,,,75.5,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,The Kibe Lucas Team Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/8250-W-Swan-Dr-Wasilla-AK-99623/219477897_zpid/,219477897,"8250 W Swan Dr, Wasilla, AK 99623",W Swan Dr,,Wasilla,AK,61.57683,-149.66081,99623,299000.0,2.0,2.0,207.0,1440.0,0.59,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,"EXP Realty, LLC",,,0
https://www.zillow.com/homedetails/6262-S-Dunlin-Cir-Wasilla-AK-99623/2073345061_zpid/,2073345061,"6262 S Dunlin Cir, Wasilla, AK 99623",S Dunlin Cir,,Wasilla,AK,61.51049,-149.67177,99623,357900.0,3.0,2.0,234.0,1525.0,0.93,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group of Wasilla,,,0
https://www.zillow.com/homedetails/4847-S-Dollar-Rd-Wasilla-AK-99623/219478629_zpid/,219478629,"4847 S Dollar Rd, Wasilla, AK 99623",S Dollar Rd,,Wasilla,AK,61.529564,-149.86975,99623,59000.0,,,,,0.5691,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Homes Unlimited,,,0
https://www.zillow.com/homedetails/23385-W-Susitna-Pkwy-Wasilla-AK-99623/219465513_zpid/,219465513,"23385 W Susitna Pkwy, Wasilla, AK 99623",W Susitna Pkwy,,Wasilla,AK,61.513214,-150.03938,99623,140000.0,5.0,0.0,63.0,2200.0,1.6731,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group of Wasilla,,,0
https://www.zillow.com/homedetails/6610-W-Trevett-Cir-Wasilla-AK-99623/2067778765_zpid/,2067778765,"6610 W Trevett Cir, Wasilla, AK 99623",W Trevett Cir,,Wasilla,AK,61.579044,-149.61882,99623,689000.0,4.0,3.0,216.0,3184.0,5.0,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Elite Real Estate Group Wasilla,,,0
https://www.zillow.com/homedetails/7599-W-Parks-Hwy-Wasilla-AK-99623/219471101_zpid/,219471101,"7599 W Parks Hwy, Wasilla, AK 99623",W Parks Hwy,,Wasilla,AK,61.581738,-149.64381,99623,1231000.0,,,,,8.56,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,"Sun Properties, LLC",,,0
https://www.zillow.com/homedetails/4626-S-Gracie-Cir-Wasilla-AK-99623/2067815012_zpid/,2067815012,"4626 S Gracie Cir, Wasilla, AK 99623",S Gracie Cir,,Wasilla,AK,61.52933,-149.83508,99623,29900.0,,,,,1.55,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,"Service Real Estate, LLC",,,0
https://www.zillow.com/homedetails/4542-S-Gracie-Cir-Wasilla-AK-99623/2067818591_zpid/,2067818591,"4542 S Gracie Cir, Wasilla, AK 99623",S Gracie Cir,,Wasilla,AK,61.530354,-149.83508,99623,21900.0,,,,,1.1,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,"Service Real Estate, LLC",,,0
https://www.zillow.com/homedetails/11053-S-Malemute-Run-Dr-Wasilla-AK-99623/90693413_zpid/,90693413,"11053 S Malemute Run Dr, Wasilla, AK 99623",S Malemute Run Dr,,Wasilla,AK,61.452297,-149.74782,99623,150000.0,0.0,0.0,390.0,384.0,2.07,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Top of the World Realty LLC,,,0
https://www.zillow.com/homedetails/5490-S-Irwin-Dr-Wasilla-AK-99623/2071670163_zpid/,2071670163,"5490 S Irwin Dr, Wasilla, AK 99623",S Irwin Dr,,Wasilla,AK,61.51837,-149.61794,99623,433000.0,3.0,2.0,236.0,1834.0,0.6,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group of Wasilla,,,0
https://www.zillow.com/homedetails/9113-S-Starlight-Ln-Wasilla-AK-99623/2090655102_zpid/,2090655102,"9113 S Starlight Ln, Wasilla, AK 99623",S Starlight Ln,,Wasilla,AK,61.47534,-149.73819,99623,25900.0,,,,,0.92,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,RE/MAX Dynamic of the Valley,,,0
https://www.zillow.com/homedetails/7456-S-Alix-Dr-Wasilla-AK-99623/2077514077_zpid/,2077514077,"7456 S Alix Dr, Wasilla, AK 99623",S Alix Dr,,Wasilla,AK,61.495243,-149.69147,99623,37500.0,,,,,1.0,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,"Lee Realty, LLC",,,0
https://www.zillow.com/homedetails/7615-W-Carmel-Rd-Wasilla-AK-99623/219461936_zpid/,219461936,"7615 W Carmel Rd, Wasilla, AK 99623",W Carmel Rd,,Wasilla,AK,61.513683,-149.64198,99623,749900.0,5.0,3.0,170.0,4410.0,14.51,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Alaska Realty & Investments,,,0
https://www.zillow.com/homedetails/9744-W-Demar-Ave-Wasilla-AK-99623/2080951032_zpid/,2080951032,"9744 W Demar Ave, Wasilla, AK 99623",W Demar Ave,,Wasilla,AK,61.49337,-149.69374,99623,254900.0,2.0,2.0,233.0,1092.0,1.0256,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/7202-W-Flying-Crown-Dr-Wasilla-AK-99623/2067964843_zpid/,2067964843,"7202 W Flying Crown Dr, Wasilla, AK 99623",W Flying Crown Dr,,Wasilla,AK,61.642235,-149.63379,99623,32500.0,,,,,1.94,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/11378-W-Birchwood-Ln-Wasilla-AK-99623/2068425731_zpid/,2068425731,"11378 W Birchwood Ln, Wasilla, AK 99623",W Birchwood Ln,,Wasilla,AK,61.58458,-149.73721,99623,259000.0,2.0,2.0,259.0,998.0,0.92,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/6946-W-Bruns-Dr-Wasilla-AK-99623/2067996440_zpid/,2067996440,"6946 W Bruns Dr, Wasilla, AK 99623",W Bruns Dr,,Wasilla,AK,61.567383,-149.62517,99623,364900.0,3.0,2.0,233.0,1560.0,0.9225,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/7100-W-Bruns-Dr-Wasilla-AK-99623/2067998094_zpid/,2067998094,"7100 W Bruns Dr, Wasilla, AK 99623",W Bruns Dr,,Wasilla,AK,61.567383,-149.62729,99623,332000.0,3.0,2.0,235.0,1408.0,0.9191,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/7074-W-Bruns-Dr-Wasilla-AK-99623/2067451004_zpid/,2067451004,"7074 W Bruns Dr, Wasilla, AK 99623",W Bruns Dr,,Wasilla,AK,61.567383,-149.62694,99623,358500.0,3.0,2.0,240.0,1490.0,0.9183,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/6782-S-Bogle-Bluff-Dr-Wasilla-AK-99623/2068027807_zpid/,2068027807,"6782 S Bogle Bluff Dr, Wasilla, AK 99623",S Bogle Bluff Dr,,Wasilla,AK,61.501938,-149.65802,99623,68000.0,,,,,1.94,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,The Kibe Lucas Team Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/9434-Blue-Moon-Cir-Wasilla-AK-99623/2068601208_zpid/,2068601208,"9434 Blue Moon Cir, Wasilla, AK 99623",Blue Moon Cir,,Wasilla,AK,,,99623,185000.0,0.0,0.0,194.0,950.0,1.08,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/7531-W-Scarlet-Dr-Wasilla-AK-99623/2068401242_zpid/,2068401242,"7531 W Scarlet Dr, Wasilla, AK 99623",W Scarlet Dr,,Wasilla,AK,61.58814,-149.64113,99623,25000.0,,,,,0.92,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Schilling Commercial R.E. LLC,,,0
https://www.zillow.com/homedetails/5883-W-Bonaparte-Ave-Wasilla-AK-99623/2067549720_zpid/,2067549720,"5883 W Bonaparte Ave, Wasilla, AK 99623",W Bonaparte Ave,,Wasilla,AK,61.550617,-149.59903,99623,467000.0,3.0,2.0,247.0,1886.0,0.95,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Hometown Realty,,,0
https://www.zillow.com/homedetails/10967-W-Northshore-Dr-Wasilla-AK-99623/2092122150_zpid/,2092122150,"10967 W Northshore Dr, Wasilla, AK 99623",W Northshore Dr,,Wasilla,AK,61.462795,-149.7241,99623,100000.0,,,,,1.0,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Top of the World Realty LLC,,,0
https://www.zillow.com/homedetails/3874-S-Wolverine-Dr-Wasilla-AK-99623/2068479210_zpid/,2068479210,"3874 S Wolverine Dr, Wasilla, AK 99623",S Wolverine Dr,,Wasilla,AK,61.538536,-149.8309,99623,306065.0,3.0,2.0,187.0,1632.0,10018.8,sqft,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/4720-W-Amanda-Dr-Wasilla-AK-99623/2088800427_zpid/,2088800427,"4720 W Amanda Dr, Wasilla, AK 99623",W Amanda Dr,,Wasilla,AK,61.593853,-149.57014,99623,783295.0,8.0,8.0,191.0,4080.0,1.13,acres,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Berkshire Hathaway HomeServices Alaska Realty,,,0
https://www.zillow.com/homedetails/10005-W-Herkimer-Dr-Wasilla-AK-99623/2068495974_zpid/,2068495974,"10005 W Herkimer Dr, Wasilla, AK 99623",W Herkimer Dr,,Wasilla,AK,61.57267,-149.7026,99623,90000.0,,,,,2.0,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,The Kibe Lucas Team Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/6220-S-Calista-Dr-Wasilla-AK-99623/2089122442_zpid/,2089122442,"6220 S Calista Dr, Wasilla, AK 99623",S Calista Dr,,Wasilla,AK,61.50979,-149.6292,99623,79900.0,,,,,1.45,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,The Kibe Lucas Team Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/D002-Road-Wasilla-AK-99623/2066594219_zpid/,2066594219,"D002 Road, Wasilla, AK 99623",Road,,Wasilla,AK,,,99623,25000.0,,,,,40.0,acres,,LOT,PENDING,,,-1,2022-04-24 07:34:15,Real Estate Brokers of Alaska,,,0
https://www.zillow.com/homedetails/175-N-Beaver-Lodge-Rd-Wasilla-AK-99623/2068531388_zpid/,2068531388,"175 N Beaver Lodge Rd, Wasilla, AK 99623",N Beaver Lodge Rd,,Wasilla,AK,61.581154,-149.84302,99623,300000.0,3.0,2.0,246.0,1216.0,0.64,acres,,SINGLE_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/9462-Blue-Moon-Cir-Wasilla-AK-99623/2068617927_zpid/,2068617927,"9462 Blue Moon Cir, Wasilla, AK 99623",Blue Moon Cir,,Wasilla,AK,,,99623,185000.0,,0.0,168.0,1100.0,1.8,acres,,MULTI_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Signature Real Estate Alaska,,,0
https://www.zillow.com/homedetails/15804-W-Hess-Ln-Wasilla-AK-99623/249629621_zpid/,249629621,"15804 W Hess Ln, Wasilla, AK 99623",W Hess Ln,,Wasilla,AK,61.57844,-149.84866,99623,289900.0,4.0,2.0,193.0,1496.0,0.52,acres,,MULTI_FAMILY,PENDING,,,-1,2022-04-24 07:34:15,Keller Williams Realty Alaska Group of Wasilla,,,0
https://www.zillow.com/homedetails/5508-W-Parks-Hwy-Wasilla-AK-99623/2101918554_zpid/,2101918554,"5508 W Parks Hwy, Wasilla, AK 99623",W Parks Hwy,,Wasilla,AK,61.5794,-149.591,99623,1490000.0,,,,,34.16,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,The Kibe Lucas Team Keller Williams Realty Alaska Group,,,0
https://www.zillow.com/homedetails/D03-S-Meglum-Rd-Wasilla-AK-99623/2068690835_zpid/,2068690835,"D03 S Meglum Rd, Wasilla, AK 99623",S Meglum Rd,,Wasilla,AK,61.424347,-149.985,99623,189000.0,,,,,80.0,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,"Statewide Real Estate, LLC",,,0
https://www.zillow.com/homedetails/7637-S-Knik-Goose-Bay-Rd-Wasilla-AK-99623/2076488904_zpid/,2076488904,"7637 S Knik Goose Bay Rd, Wasilla, AK 99623",S Knik Goose Bay Rd,,Wasilla,AK,61.491867,-149.6784,99623,265000.0,,,,,5.0,acres,,LOT,FOR_SALE,,,-1,2022-04-24 07:34:15,Jack White Real Estate Mat Su,,,0
https://www.zillow.com/homedetails/5625-W-Hollywood-Rd-Wasilla-AK-99623/219477220_zpid/,219477220,"5625 W Hollywood Rd, Wasilla, AK 99623",W Hollywood Rd,,Wasilla,AK,61.54203,-149.5924,99623,115000.0,2.0,1.0,114.0,1008.0,0.46,acres,,SINGLE_FAMILY,FOR_SALE,,,-1,2022-04-24 07:34:15,Valley Market Real Estate,,,0
